Aktualisiert;E-Mail Kontakt;Geographische Abdeckung;Geographische Granularität;Kategorie;Kommentare;Lizenz;Veröffentlichende Stelle;Veröffentlicht;Website;Zeitliche Granularität;Zeitperiode;_collection_date;_title;_type;_url;tags;
11.11.2011;muf AT senwtf.berlin.de;Berlin;Bezirk;['Tourismus', 'Kunst und Kultur'];0;Creative Commons Namensnennung;Senatsverwaltung für Wirtschaft, Technologie und Frauen;07.11.2011;http://www.berlin.de/sen/wirtschaft/service/maerkte.html;Quartal;vom 01.11.2011 bis 31.01.2012;2014-10-24 12:45:44;Verzeichnis der Weihnachtsmärkte in Berlin und Brandenburg 2011;dataset;http://daten.berlin.de/datensaetze/verzeichnis-der-weihnachtsm%C3%A4rkte-berlin-und-brandenburg-2011;[];
07.11.2011;ruediger.schwietzki AT senstadt.berlin.de;Berlin;Berlin;['Sport und Erholung', 'Geographie und Stadtplanung'];0;Creative Commons Namensnennung;Senatsverwaltung für Stadtentwicklung;01.09.2010;http://www.stadtentwicklung.berlin.de/verkehr/mobil/fahrrad/radrouten/de/gps_tracks/index.shtml;Keine;;2014-10-24 12:45:44;14 Radrouten und Radverkehrsanlagen - GPS-Tracks für die Radrouten durch Berlin;dataset;http://daten.berlin.de/datensaetze/14-radrouten-und-radverkehrsanlagen-gps-tracks-f%C3%BCr-die-radrouten-durch-berlin;[];
07.11.2011;sylvia.fiedler AT senwtf.berlin.de;Berlin;Berlin;['Wirtschaft'];0;Creative Commons Namensnennung;Senatsverwaltung für Wirtschaft, Technologie und Frauen;01.01.2009;http://www.berlin.de/sen/wirtschaft/abisz/cluster_kmk.html;Jahr;vom 01.01.2000 bis 31.12.2008;2014-10-24 12:45:45;Umsätze im Cluster Kommunikation, Medien, Kulturwirtschaft Berlin 2000-2008;dataset;http://daten.berlin.de/datensaetze/ums%C3%A4tze-im-cluster-kommunikation-medien-kulturwirtschaft-berlin-2000-2008;[];
07.11.2011;sylvia.fiedler AT senwtf.berlin.de;Berlin;Berlin;['Wirtschaft'];0;Creative Commons Namensnennung;Senatsverwaltung für Wirtschaft, Technologie und Frauen;31.12.2010;http://www.berlin.de/sen/wirtschaft/abisz/cluster_kmk.html;Jahr;vom 01.01.2009 bis 31.12.2009;2014-10-24 12:45:45;Anzahl der umsatzsteuerpflichtigen Unternehmen im Cluster Kommunikation, Medien, Kulturwirtschaft	 Berlin 2009;dataset;http://daten.berlin.de/datensaetze/anzahl-der-umsatzsteuerpflichtigen-unternehmen-im-cluster-kommunikation-medien;[];
07.11.2011;sylvia.fiedler AT senwtf.berlin.de;Berlin;Berlin;['Arbeitsmarkt'];0;Creative Commons Namensnennung;Senatsverwaltung für Wirtschaft, Technologie und Frauen;01.01.2009;http://www.berlin.de/sen/wirtschaft/abisz/cluster_kmk.html;Jahr;vom 01.01.2005 bis 31.12.2008;2014-10-24 12:45:45;Anzahl Erwerbstätiger im Cluster Kommunikation, Medien, Kulturwirtschaft 2005-2008;dataset;http://daten.berlin.de/datensaetze/anzahl-erwerbst%C3%A4tiger-im-cluster-kommunikation-medien-kulturwirtschaft-2005-2008;[];
07.11.2011;sylvia.fiedler AT senwtf.berlin.de;Berlin;Berlin;['Arbeitsmarkt'];0;Creative Commons Namensnennung;Senatsverwaltung für Wirtschaft, Technologie und Frauen;01.01.2009;http://www.berlin.de/sen/wirtschaft/abisz/cluster_kmk.html;Jahr;vom 01.01.2000 bis 31.12.2008;2014-10-24 12:45:45;Anzahl der sozialversicherungspflichtig Beschäftigten im Cluster Kommunikation, Medien und Kulturwirtschaft Berlin 2000-2008;dataset;http://daten.berlin.de/datensaetze/anzahl-der-sozialversicherungspflichtig-besch%C3%A4ftigten-im-cluster-kommunikation-medien;[];
07.11.2011;sylvia.fiedler AT senwtf.berlin.de;Berlin;Berlin;['Wirtschaft'];0;Creative Commons Namensnennung;Senatsverwaltung für Wirtschaft, Technologie und Frauen;31.12.2010;http://www.berlin.de/sen/wirtschaft/abisz/cluster_kmk.html;Jahr;vom 01.01.2009 bis 31.12.2009;2014-10-24 12:45:45;Umsätze im Cluster Kommunikation, Medien, Kulturwirtschaft Berlin 2009;dataset;http://daten.berlin.de/datensaetze/ums%C3%A4tze-im-cluster-kommunikation-medien-kulturwirtschaft-berlin-2009;[];
07.11.2011;ingrid.cloos AT senstadt.berlin.de;Berlin;Berlin;['Sport und Erholung', 'Geographie und Stadtplanung'];2;Creative Commons Namensnennung-Nicht-kommerziell;Senatsverwaltung für Stadtentwicklung;16.10.2008;http://www.stadtentwicklung.berlin.de/umwelt/berlin_move/de/hauptwege/download.shtml;Keine;;2014-10-24 12:45:45;20 grüne Hauptwege- Koordinaten für Spazier- und Wanderstrecken mit einer Gesamtlänge von ca. 600 km durch ganz Berlin;dataset;http://daten.berlin.de/datensaetze/20-gr%C3%BCne-hauptwege-koordinaten-f%C3%BCr-spazier-und-wanderstrecken-mit-einer-gesamtl%C3%A4nge-von;[];
07.11.2011;sylvia.fiedler AT senwtf.berlin.de;Berlin;Berlin;['Arbeitsmarkt'];0;Creative Commons Namensnennung;Senatsverwaltung für Wirtschaft, Technologie und Frauen;31.12.2009;http://www.berlin.de/sen/wirtschaft/abisz/cluster_kmk.html;Jahr;vom 01.01.2009 bis 31.12.2009;2014-10-24 12:45:45;Anzahl Erwerbstätiger im Cluster Kommunikation, Medien, Kulturwirtschaft 2009;dataset;http://daten.berlin.de/datensaetze/anzahl-erwerbst%C3%A4tiger-im-cluster-kommunikation-medien-kulturwirtschaft-2009;[];
07.11.2011;sylvia.fiedler AT senwtf.berlin.de;Berlin;Berlin;['Arbeitsmarkt'];0;Creative Commons Namensnennung;Senatsverwaltung für Wirtschaft, Technologie und Frauen;31.12.2010;http://www.berlin.de/sen/wirtschaft/abisz/cluster_kmk.html;Jahr;vom 01.01.2009 bis 31.12.2009;2014-10-24 12:45:45;Anzahl der sozialversicherungspflichtig Beschäftigten im Cluster IKT, Medien, Kreativwirtschaft Berlin 2009;dataset;http://daten.berlin.de/datensaetze/anzahl-der-sozialversicherungspflichtig-besch%C3%A4ftigten-im-cluster-ikt-medien;[];
07.11.2011;sylvia.fiedler AT senwtf.berlin.de;Berlin;Berlin;['Wirtschaft'];0;Creative Commons Namensnennung;Senatsverwaltung für Wirtschaft, Technologie und Frauen;01.01.2009;http://www.berlin.de/sen/wirtschaft/abisz/cluster_kmk.html;Jahr;vom 01.01.2000 bis 31.12.2008;2014-10-24 12:45:46;Anzahl der umsatzsteuerpflichtigen Unternehmen im Cluster Kommunikation, Medien, Kulturwirtschaft	 Berlin 2000-2008;dataset;http://daten.berlin.de/datensaetze/anzahl-der-umsatzsteuerpflichtigen-unternehmen-im-cluster-kommunikation-medien-0;[];
07.11.2011;farah.mitry AT senfin.berlin.de;Berlin;Berlin;['Öffentliche Verwaltung, Haushalt und Steuern'];0;Creative Commons Namensnennung;Senatsverwaltung für Finanzen;21.10.2011;http://www.berlin.de/sen/finanzen/haushalt/download/index.html;Jahr;vom 01.01.2011 bis 31.12.2011;2014-10-24 12:45:46;Haushaltsplan Berlin 2011;dataset;http://daten.berlin.de/datensaetze/haushaltsplan-berlin-2011;[];
07.11.2011;farah.mitry AT senfin.berlin.de;Berlin;Berlin;['Öffentliche Verwaltung, Haushalt und Steuern'];0;Creative Commons Namensnennung;Senatsverwaltung für Finanzen;28.10.2011;http://www.berlin.de/sen/finanzen/haushalt/download/index.html#Vorjahre;Jahr;vom 01.01.2010 bis 31.12.2010;2014-10-24 12:45:46;Haushaltsplan Berlin 2010;dataset;http://daten.berlin.de/datensaetze/haushaltsplan-berlin-2010;[];
05.10.2011;;Berlin;;['Ver- und Entsorgung'];0;Creative Commons Namensnennung;Stromnetz Berlin GmbH;05.10.2011;http://www.stromnetz-berlin.de/de/ausschreibung-netzverlustenergie.htm;Stunde;;2014-10-24 12:45:46;Los_4_2013 (Berlin);dataset;http://daten.berlin.de/datensaetze/los42013-berlin;[];
05.10.2011;;Berlin;;['Ver- und Entsorgung'];0;Creative Commons Namensnennung;Stromnetz Berlin GmbH;05.10.2011;http://www.stromnetz-berlin.de/de/ausschreibung-netzverlustenergie.htm;Stunde;;2014-10-24 12:45:46;Los_3_2013 (Berlin);dataset;http://daten.berlin.de/datensaetze/los32013-berlin;[];
23.09.2011;auer AT informatik.uni-leipzig.de;;;['Sonstiges'];3;GNU-Lizenz für freie Dokumentation;DBpedia.org;01.09.2011;http://dbpedia.org/Downloads37;;;2014-10-24 12:45:46;DBPedia 3.7;dataset;http://daten.berlin.de/datensaetze/dbpedia-37;[];
09.08.2011;;Berlin;;['Ver- und Entsorgung'];0;Creative Commons Namensnennung;Stromnetz Berlin GmbH;09.08.2011;http://www.stromnetz-berlin.de/de/ausschreibung-netzverlustenergie.htm;Stunde;;2014-10-24 12:45:46;Los_2_2013 (Berlin);dataset;http://daten.berlin.de/datensaetze/los22013-berlin;[];
09.08.2011;;Berlin;;['Ver- und Entsorgung'];0;Creative Commons Namensnennung;Stromnetz Berlin GmbH;09.08.2011;http://www.stromnetz-berlin.de/de/ausschreibung-netzverlustenergie.htm;Stunde;;2014-10-24 12:45:46;Los_1_2013 (Berlin);dataset;http://daten.berlin.de/datensaetze/los12013-berlin;[];
06.06.2011;;Berlin;;['Ver- und Entsorgung'];0;Creative Commons Namensnennung;Stromnetz Berlin GmbH;06.06.2011;http://www.stromnetz-berlin.de/de/ausschreibung-netzverlustenergie.htm;Stunde;;2014-10-24 12:45:46;Los_10_2012 (Berlin);dataset;http://daten.berlin.de/datensaetze/los102012-berlin;[];
06.06.2011;;Berlin;;['Ver- und Entsorgung'];0;Creative Commons Namensnennung;Stromnetz Berlin GmbH;06.06.2011;http://www.stromnetz-berlin.de/de/ausschreibung-netzverlustenergie.htm;Stunde;;2014-10-24 12:45:46;Los_11_2012 (Berlin);dataset;http://daten.berlin.de/datensaetze/los112012-berlin;[];
27.05.2011;;Berlin;;['Ver- und Entsorgung'];0;Creative Commons Namensnennung;Stromnetz Berlin GmbH;27.05.2011;http://www.stromnetz-berlin.de/de/aufgaben.htm;Jahr;;2014-10-24 12:45:47;Jahresabschluss 2010;dataset;http://daten.berlin.de/datensaetze/jahresabschluss-2010;[];
23.03.2011;;Berlin;;['Ver- und Entsorgung'];0;Creative Commons Namensnennung;Stromnetz Berlin GmbH;23.03.2011;http://www.stromnetz-berlin.de/de/ausschreibung-netzverlustenergie.htm;Stunde;;2014-10-24 12:45:47;Los_8_2012 (Berlin);dataset;http://daten.berlin.de/datensaetze/los82012-berlin;[];
23.03.2011;;Berlin;;['Ver- und Entsorgung'];0;Creative Commons Namensnennung;Stromnetz Berlin GmbH;23.03.2011;http://www.stromnetz-berlin.de/de/ausschreibung-netzverlustenergie.htm;Stunde;;2014-10-24 12:45:47;Los_9_2012 (Berlin);dataset;http://daten.berlin.de/datensaetze/los92012-berlin;[];
11.01.2011;;Berlin;;['Ver- und Entsorgung'];0;Creative Commons Namensnennung;Stromnetz Berlin GmbH;11.01.2011;http://www.stromnetz-berlin.de/de/ausschreibung-netzverlustenergie.htm;Stunde;;2014-10-24 12:45:47;Los_7_2012 (Berlin);dataset;http://daten.berlin.de/datensaetze/los72012-berlin;[];
11.01.2011;;Berlin;;['Ver- und Entsorgung'];0;Creative Commons Namensnennung;Stromnetz Berlin GmbH;11.01.2011;http://www.stromnetz-berlin.de/de/ausschreibung-netzverlustenergie.htm;Stunde;;2014-10-24 12:45:47;Los_6_2012 (Berlin);dataset;http://daten.berlin.de/datensaetze/los62012-berlin;[];
24.11.2010;;Berlin;;['Ver- und Entsorgung'];0;Creative Commons Namensnennung;Stromnetz Berlin GmbH;24.11.2010;http://www.stromnetz-berlin.de/de/ausschreibung-netzverlustenergie.htm;Stunde;;2014-10-24 12:45:47;Jahresprofil Los 2012 (Berlin) 4. Teil;dataset;http://daten.berlin.de/datensaetze/jahresprofil-los-2012-berlin-4-teil;[];
24.11.2010;;Berlin;;['Ver- und Entsorgung'];0;Creative Commons Namensnennung;Stromnetz Berlin GmbH;24.11.2010;http://www.stromnetz-berlin.de/de/ausschreibung-netzverlustenergie.htm;Stunde;;2014-10-24 12:45:47;Jahresprofil Los 2011 (Berlin) 8. Teil;dataset;http://daten.berlin.de/datensaetze/jahresprofil-los-2011-berlin-8-teil;[];
24.11.2010;;Berlin;;['Ver- und Entsorgung'];0;Creative Commons Namensnennung;Stromnetz Berlin GmbH;24.11.2010;http://www.stromnetz-berlin.de/de/ausschreibung-netzverlustenergie.htm;Stunde;;2014-10-24 12:45:47;Jahresprofil Los 2012 (Berlin) 5. Teil;dataset;http://daten.berlin.de/datensaetze/jahresprofil-los-2012-berlin-5-teil;[];
24.11.2010;;Berlin;;['Ver- und Entsorgung'];0;Creative Commons Namensnennung;Stromnetz Berlin GmbH;24.11.2010;http://www.stromnetz-berlin.de/de/ausschreibung-netzverlustenergie.htm;Stunde;;2014-10-24 12:45:47;Jahresprofil Los 2011 (Berlin) 10. Teil;dataset;http://daten.berlin.de/datensaetze/jahresprofil-los-2011-berlin-10-teil;[];
24.11.2010;;Berlin;;['Ver- und Entsorgung'];0;Creative Commons Namensnennung;Stromnetz Berlin GmbH;24.11.2010;http://www.stromnetz-berlin.de/de/ausschreibung-netzverlustenergie.htm;Stunde;;2014-10-24 12:45:47;Jahresprofil Los 2011 (Berlin) 9. Teil;dataset;http://daten.berlin.de/datensaetze/jahresprofil-los-2011-berlin-9-teil;[];
25.09.2010;;Berlin;;['Ver- und Entsorgung'];0;Creative Commons Namensnennung;Stromnetz Berlin GmbH;25.09.2010;http://www.stromnetz-berlin.de/de/stromversorger.htm;Minute;;2014-10-24 12:45:48;Standardlastprofil Haushaltskunden 2011 (Berlin);dataset;http://daten.berlin.de/datensaetze/standardlastprofil-haushaltskunden-2011-berlin;[];
25.09.2010;;Berlin;;['Ver- und Entsorgung'];0;Creative Commons Namensnennung;Stromnetz Berlin GmbH;25.09.2010;http://www.stromnetz-berlin.de/de/stromversorger.htm;Minute;;2014-10-24 12:45:48;Standardlastprofil Haushaltskunden 2010 (Berlin);dataset;http://daten.berlin.de/datensaetze/standardlastprofil-haushaltskunden-2010-berlin;[];
25.09.2010;;Berlin;;['Ver- und Entsorgung'];0;Creative Commons Namensnennung;Stromnetz Berlin GmbH;25.09.2010;http://www.stromnetz-berlin.de/de/stromversorger.htm;Minute;;2014-10-24 12:45:48;Standardlastprofil Gewerbekunden 2011 (Berlin);dataset;http://daten.berlin.de/datensaetze/standardlastprofil-gewerbekunden-2011-berlin;[];
25.09.2010;;Berlin;;['Ver- und Entsorgung'];0;Creative Commons Namensnennung;Stromnetz Berlin GmbH;25.09.2010;http://www.stromnetz-berlin.de/de/stromversorger.htm;Minute;;2014-10-24 12:45:48;Standardlastprofil Wärmepumpe 2011 Berlin;dataset;http://daten.berlin.de/datensaetze/standardlastprofil-w%C3%A4rmepumpe-2011-berlin;[];
15.07.2010;;Berlin;;['Ver- und Entsorgung'];0;Creative Commons Namensnennung;Stromnetz Berlin GmbH;15.07.2010;http://www.stromnetz-berlin.de/de/ausschreibung-netzverlustenergie.htm;Stunde;;2014-10-24 12:45:48;Jahresprofil Los 2012 (Berlin) 3. Teil;dataset;http://daten.berlin.de/datensaetze/jahresprofil-los-2012-berlin-3-teil;[];
15.07.2010;;Berlin;;['Ver- und Entsorgung'];0;Creative Commons Namensnennung;Stromnetz Berlin GmbH;15.07.2010;http://www.stromnetz-berlin.de/de/ausschreibung-netzverlustenergie.htm;Stunde;;2014-10-24 12:45:48;Jahresprofil Los 2011 (Berlin) 5. Teil;dataset;http://daten.berlin.de/datensaetze/jahresprofil-los-2011-berlin-5-teil;[];
30.06.2010;rbs AT statistik-bbb.de;;;['Geographie und Stadtplanung'];0;Creative Commons Namensnennung;Amt für Statistik Berlin-Brandenburg;17.06.2013;www.statistik-berlin-brandenburg.de;;;2014-10-24 12:45:48;LOR-Raumgliederung Berlins 2010 (Schlüsselverzeichnis und Bezeichnungen);dataset;http://daten.berlin.de/datensaetze/lor-raumgliederung-berlins-2010-schl%C3%BCsselverzeichnis-und-bezeichnungen;[];
14.04.2010;;Berlin;;['Ver- und Entsorgung'];0;Creative Commons Namensnennung;Stromnetz Berlin GmbH;14.04.2010;http://www.stromnetz-berlin.de/de/stromversorger.htm;Minute;;2014-10-24 12:45:48;Standardlastprofil Wärmepumpe 2010;dataset;http://daten.berlin.de/datensaetze/standardlastprofil-w%C3%A4rmepumpe-2010;[];
26.03.2010;;Berlin;;['Ver- und Entsorgung'];0;Creative Commons Namensnennung;Stromnetz Berlin GmbH;26.03.2010;http://www.stromnetz-berlin.de/de/veroeffentlichung-ausschreibungsergebnisse.htm;Minute;;2014-10-24 12:45:48;Summenlast der Netzverluste 2009 (Berlin);dataset;http://daten.berlin.de/datensaetze/summenlast-der-netzverluste-2009-berlin;[];
14.10.2009;;Berlin;;['Ver- und Entsorgung'];0;Creative Commons Namensnennung;Stromnetz Berlin GmbH;14.10.2009;http://www.stromnetz-berlin.de/de/ausschreibung-netzverlustenergie.htm;Stunde;;2014-10-24 12:45:49;Jahresprofil Los 2011 (Berlin) 4. Teil;dataset;http://daten.berlin.de/datensaetze/jahresprofil-los-2011-berlin-4-teil;[];
14.10.2009;;Berlin;;['Ver- und Entsorgung'];0;Creative Commons Namensnennung;Stromnetz Berlin GmbH;14.10.2009;http://www.stromnetz-berlin.de/de/ausschreibung-netzverlustenergie.htm;Stunde;;2014-10-24 12:45:49;Jahresprofil Los 2011 (Berlin) 3. Teil;dataset;http://daten.berlin.de/datensaetze/jahresprofil-los-2011-berlin-3-teil;[];
14.10.2009;;Berlin;;['Ver- und Entsorgung'];0;Creative Commons Namensnennung;Stromnetz Berlin GmbH;14.10.2009;http://www.stromnetz-berlin.de/de/ausschreibung-netzverlustenergie.htm;Stunde;;2014-10-24 12:45:49;Jahresprofil Los 2012 (Berlin) 1. Teil;dataset;http://daten.berlin.de/datensaetze/jahresprofil-los-2012-berlin-1-teil;[];
14.10.2009;;Berlin;;['Ver- und Entsorgung'];0;Creative Commons Namensnennung;Stromnetz Berlin GmbH;14.10.2009;http://www.stromnetz-berlin.de/de/ausschreibung-netzverlustenergie.htm;Stunde;;2014-10-24 12:45:49;Jahresprofil Los 2012 (Berlin) 2. Teil;dataset;http://daten.berlin.de/datensaetze/jahresprofil-los-2012-berlin-2-teil;[];
14.10.2009;;Berlin;;['Ver- und Entsorgung'];0;Creative Commons Namensnennung;Stromnetz Berlin GmbH;14.10.2009;http://www.stromnetz-berlin.de/de/ausschreibung-netzverlustenergie.htm;Stunde;;2014-10-24 12:45:49;Jahresprofil Los 2011 (Berlin) 2. Teil;dataset;http://daten.berlin.de/datensaetze/jahresprofil-los-2011-berlin-2-teil;[];
25.09.2009;;Berlin;;['Ver- und Entsorgung'];0;Creative Commons Namensnennung;Stromnetz Berlin GmbH;25.09.2009;http://www.stromnetz-berlin.de/de/stromversorger.htm;Minute;;2014-10-24 12:45:49;Standardlastprofil Gewerbekunden 2010 (Berlin);dataset;http://daten.berlin.de/datensaetze/standardlastprofil-gewerbekunden-2010-berlin;[];
30.03.2009;;Berlin;;['Ver- und Entsorgung'];0;Creative Commons Namensnennung;Stromnetz Berlin GmbH;30.03.2009;http://www.stromnetz-berlin.de/de/veroeffentlichung-ausschreibungsergebnisse.htm;Minute;;2014-10-24 12:45:49;Summenlast der Netzverluste 2008 (Berlin);dataset;http://daten.berlin.de/datensaetze/summenlast-der-netzverluste-2008-berlin;[];
09.03.2009;;Berlin;;['Ver- und Entsorgung'];0;Creative Commons Namensnennung;Stromnetz Berlin GmbH;09.03.2009;http://www.stromnetz-berlin.de/de/ausschreibung-netzverlustenergie.htm;Stunde;;2014-10-24 12:45:49;Jahresprofil Los 2011 (Berlin) 1. Teil;dataset;http://daten.berlin.de/datensaetze/jahresprofil-los-2011-berlin-1-teil;[];
04.03.2009;;Berlin;;['Ver- und Entsorgung'];0;Creative Commons Namensnennung;Stromnetz Berlin GmbH;04.03.2009;http://www.stromnetz-berlin.de/de/veroeffentlichung-ausschreibungsergebnisse.htm;Minute;;2014-10-24 12:45:49;Summenlast der Netzverluste 2006 (Berlin);dataset;http://daten.berlin.de/datensaetze/summenlast-der-netzverluste-2006-berlin;[];
04.03.2009;;Berlin;;['Ver- und Entsorgung'];0;Creative Commons Namensnennung;Stromnetz Berlin GmbH;04.03.2009;http://www.stromnetz-berlin.de/de/veroeffentlichung-ausschreibungsergebnisse.htm;Minute;;2014-10-24 12:45:49;Summenlast der Netzverluste 2007 (Berlin);dataset;http://daten.berlin.de/datensaetze/summenlast-der-netzverluste-2007-berlin;[];
05.11.2008;;Berlin;;['Ver- und Entsorgung'];0;Creative Commons Namensnennung;Stromnetz Berlin GmbH;05.11.2008;http://www.stromnetz-berlin.de/de/ausschreibung-netzverlustenergie.htm;Stunde;;2014-10-24 12:45:49;Jahresprofil Los 2010 (Berlin) 3. Teil;dataset;http://daten.berlin.de/datensaetze/jahresprofil-los-2010-berlin-3-teil;[];
05.11.2008;;Berlin;;['Ver- und Entsorgung'];0;Creative Commons Namensnennung;Stromnetz Berlin GmbH;05.11.2008;http://www.stromnetz-berlin.de/de/ausschreibung-netzverlustenergie.htm;Stunde;;2014-10-24 12:45:50;Jahresprofil Los 2010 (Berlin) 4. Teil;dataset;http://daten.berlin.de/datensaetze/jahresprofil-los-2010-berlin-4-teil;[];
05.05.2008;;Berlin;;['Ver- und Entsorgung'];0;Creative Commons Namensnennung;Stromnetz Berlin GmbH;05.05.2008;http://www.stromnetz-berlin.de/de/ausschreibung-netzverlustenergie.htm;Stunde;;2014-10-24 12:45:50;Jahresprofil Los 2010 (Berlin) 2. Teil;dataset;http://daten.berlin.de/datensaetze/jahresprofil-los-2010-berlin-2-teil;[];
23.04.2008;;Berlin;;['Ver- und Entsorgung'];0;Creative Commons Namensnennung;Stromnetz Berlin GmbH;23.04.2008;http://www.stromnetz-berlin.de/de/ausschreibung-netzverlustenergie.htm;Stunde;;2014-10-24 12:45:50;Jahresprofil Los 2010 (Berlin);dataset;http://daten.berlin.de/datensaetze/jahresprofil-los-2010-berlin;[];
18.03.2008;;Berlin;;['Ver- und Entsorgung'];0;Creative Commons Namensnennung;Stromnetz Berlin GmbH;18.03.2008;http://www.stromnetz-berlin.de/de/entgelte-niederspannung.htm;Jahr;;2014-10-24 12:45:50;Preisblatt Anschluss Niederspannung Berlin;dataset;http://daten.berlin.de/datensaetze/preisblatt-anschluss-niederspannung-berlin;[];
25.10.2007;;Berlin;;['Ver- und Entsorgung'];0;Creative Commons Namensnennung;Stromnetz Berlin GmbH;25.10.2007;http://www.stromnetz-berlin.de/de/ausschreibung-netzverlustenergie.htm;Stunde;;2014-10-24 12:45:50;Jahresprofil Los 2009 (Berlin) 2. Teil;dataset;http://daten.berlin.de/datensaetze/jahresprofil-los-2009-berlin-2-teil;[];
04.09.2007;;Berlin;;['Ver- und Entsorgung'];0;Creative Commons Namensnennung;Stromnetz Berlin GmbH;04.09.2007;http://www.stromnetz-berlin.de/de/ausschreibung-netzverlustenergie.htm;Stunde;;2014-10-24 12:45:50;Jahresprofil Los 2009 (Berlin);dataset;http://daten.berlin.de/datensaetze/jahresprofil-los-2009-berlin;[];
02.05.2007;;Berlin;;['Ver- und Entsorgung'];0;Creative Commons Namensnennung;Stromnetz Berlin GmbH;02.05.2007;http://www.stromnetz-berlin.de/de/ausschreibung-netzverlustenergie.htm;Stunde;;2014-10-24 12:45:50;Jahresprofil Los 2008 (Berlin);dataset;http://daten.berlin.de/datensaetze/jahresprofil-los-2008-berlin;[];
